source,regime,sweep,sweep_value,d,N,average_in_degree,replication,method_internal,method_display,method_stream,cell_base_seed,data_seed,method_seed,paired_across_regimes
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,35,LibraryGreedy,Greedy-BIC,2,20260622,8158349013419124196,11504783605156989914,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,35,OracleDP,Poisson-only DP,3,20260622,8158349013419124196,7464935502887044514,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,35,PC-RCIT,PC-RCIT,4,20260622,8158349013419124196,2268084534425066647,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,35,PoissonDAG-ODS,ODS,7,20260622,8158349013419124196,10916925642772817834,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,36,LibraryDP,Proposed DP-BIC,1,20260622,16155128835381066993,2020390239532936725,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,36,LibraryGreedy,Greedy-BIC,2,20260622,16155128835381066993,1812769731414957317,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,36,OracleDP,Poisson-only DP,3,20260622,16155128835381066993,328824612492870727,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,36,PC-RCIT,PC-RCIT,4,20260622,16155128835381066993,16280558124958793617,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,36,PoissonDAG-ODS,ODS,7,20260622,16155128835381066993,5661743387166448592,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,37,LibraryDP,Proposed DP-BIC,1,20260622,14795704487493673901,15654673489768807288,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,37,LibraryGreedy,Greedy-BIC,2,20260622,14795704487493673901,4040266843757067574,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,37,OracleDP,Poisson-only DP,3,20260622,14795704487493673901,6317174357184550330,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,37,PC-RCIT,PC-RCIT,4,20260622,14795704487493673901,5349912737808760580,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,37,PoissonDAG-ODS,ODS,7,20260622,14795704487493673901,16920064933706877810,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,38,LibraryDP,Proposed DP-BIC,1,20260622,4152501816488532828,7171548787596600206,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,38,LibraryGreedy,Greedy-BIC,2,20260622,4152501816488532828,379824838191237129,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,38,OracleDP,Poisson-only DP,3,20260622,4152501816488532828,12560242988123857158,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,38,PC-RCIT,PC-RCIT,4,20260622,4152501816488532828,14811990759682054676,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,38,PoissonDAG-ODS,ODS,7,20260622,4152501816488532828,17147934357031294971,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,39,LibraryDP,Proposed DP-BIC,1,20260622,17309019516089698041,1797146363622221745,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,39,LibraryGreedy,Greedy-BIC,2,20260622,17309019516089698041,1515386478257014045,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,39,OracleDP,Poisson-only DP,3,20260622,17309019516089698041,16541436355725896939,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,39,PC-RCIT,PC-RCIT,4,20260622,17309019516089698041,9808563294888875496,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,39,PoissonDAG-ODS,ODS,7,20260622,17309019516089698041,18108131895988281596,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,40,LibraryDP,Proposed DP-BIC,1,20260622,11914693703941018505,1492716130445964699,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,40,LibraryGreedy,Greedy-BIC,2,20260622,11914693703941018505,14517003301360236058,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,40,OracleDP,Poisson-only DP,3,20260622,11914693703941018505,17963137798648624502,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,40,PC-RCIT,PC-RCIT,4,20260622,11914693703941018505,7214105443760777392,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,40,PoissonDAG-ODS,ODS,7,20260622,11914693703941018505,13247556009778973289,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,41,LibraryDP,Proposed DP-BIC,1,20260622,18239955846183773750,10860470975913670544,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,41,LibraryGreedy,Greedy-BIC,2,20260622,18239955846183773750,15293746776270258983,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,41,OracleDP,Poisson-only DP,3,20260622,18239955846183773750,17656266928150974515,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,41,PC-RCIT,PC-RCIT,4,20260622,18239955846183773750,16671957956511871020,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,41,PoissonDAG-ODS,ODS,7,20260622,18239955846183773750,3899568617013723896,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,42,LibraryDP,Proposed DP-BIC,1,20260622,1418598675917195313,8786547264859836196,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,42,LibraryGreedy,Greedy-BIC,2,20260622,1418598675917195313,9729321171001581596,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,42,OracleDP,Poisson-only DP,3,20260622,1418598675917195313,14480329653104018754,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,42,PC-RCIT,PC-RCIT,4,20260622,1418598675917195313,6228633972129032681,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,42,PoissonDAG-ODS,ODS,7,20260622,1418598675917195313,13793598335840761686,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,43,LibraryDP,Proposed DP-BIC,1,20260622,2038136704896531160,622683996642683174,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,43,LibraryGreedy,Greedy-BIC,2,20260622,2038136704896531160,3822070569774297649,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,43,OracleDP,Poisson-only DP,3,20260622,2038136704896531160,320231458911549622,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,43,PC-RCIT,PC-RCIT,4,20260622,2038136704896531160,11006208985500403567,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,43,PoissonDAG-ODS,ODS,7,20260622,2038136704896531160,8596283175934858428,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,44,LibraryDP,Proposed DP-BIC,1,20260622,13778800769439593491,9093938552524171927,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,44,LibraryGreedy,Greedy-BIC,2,20260622,13778800769439593491,12313004542936301961,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,44,OracleDP,Poisson-only DP,3,20260622,13778800769439593491,11131356975529251397,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,44,PC-RCIT,PC-RCIT,4,20260622,13778800769439593491,2500417116974472996,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,44,PoissonDAG-ODS,ODS,7,20260622,13778800769439593491,12745537131722855377,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,45,LibraryDP,Proposed DP-BIC,1,20260622,2437951426218850304,11927042588074186596,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,45,LibraryGreedy,Greedy-BIC,2,20260622,2437951426218850304,11341401501909523940,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,45,OracleDP,Poisson-only DP,3,20260622,2437951426218850304,5863053691651867996,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,45,PC-RCIT,PC-RCIT,4,20260622,2437951426218850304,5980034352687072861,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,45,PoissonDAG-ODS,ODS,7,20260622,2437951426218850304,16939593063213682641,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,46,LibraryDP,Proposed DP-BIC,1,20260622,6866835175444471914,2764687962130089249,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,46,LibraryGreedy,Greedy-BIC,2,20260622,6866835175444471914,16392301156428351070,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,46,OracleDP,Poisson-only DP,3,20260622,6866835175444471914,870147913746760567,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,46,PC-RCIT,PC-RCIT,4,20260622,6866835175444471914,15029477651242355968,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,46,PoissonDAG-ODS,ODS,7,20260622,6866835175444471914,5257092511304965446,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,47,LibraryDP,Proposed DP-BIC,1,20260622,12255301811431422014,131448055809366332,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,47,LibraryGreedy,Greedy-BIC,2,20260622,12255301811431422014,5839377864977924127,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,47,OracleDP,Poisson-only DP,3,20260622,12255301811431422014,4202520733960867915,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,47,PC-RCIT,PC-RCIT,4,20260622,12255301811431422014,14203292084373136713,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,47,PoissonDAG-ODS,ODS,7,20260622,12255301811431422014,8043375351695262161,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,48,LibraryDP,Proposed DP-BIC,1,20260622,17788447616455911242,15966309374264864320,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,48,LibraryGreedy,Greedy-BIC,2,20260622,17788447616455911242,5232978643975912150,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,48,OracleDP,Poisson-only DP,3,20260622,17788447616455911242,18216056096360749039,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,48,PC-RCIT,PC-RCIT,4,20260622,17788447616455911242,3825833812754945640,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,48,PoissonDAG-ODS,ODS,7,20260622,17788447616455911242,11201947807722308467,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,49,LibraryDP,Proposed DP-BIC,1,20260622,2078941520218336371,7392815953511511276,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,49,LibraryGreedy,Greedy-BIC,2,20260622,2078941520218336371,3686487488552177179,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,49,OracleDP,Poisson-only DP,3,20260622,2078941520218336371,11609465712924557229,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,49,PC-RCIT,PC-RCIT,4,20260622,2078941520218336371,8677657618171864988,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,49,PoissonDAG-ODS,ODS,7,20260622,2078941520218336371,577961402244131521,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,50,LibraryDP,Proposed DP-BIC,1,20260622,15326178342004555179,10525721748979795803,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,50,LibraryGreedy,Greedy-BIC,2,20260622,15326178342004555179,10965445835117713920,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,50,OracleDP,Poisson-only DP,3,20260622,15326178342004555179,10066758307026436100,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,50,PC-RCIT,PC-RCIT,4,20260622,15326178342004555179,1211433619571338518,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,50,PoissonDAG-ODS,ODS,7,20260622,15326178342004555179,2183668806324208833,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,51,LibraryDP,Proposed DP-BIC,1,20260622,15917106407939482665,17580621264988748794,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,51,LibraryGreedy,Greedy-BIC,2,20260622,15917106407939482665,3811318525138981434,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,51,OracleDP,Poisson-only DP,3,20260622,15917106407939482665,2898406465342727912,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,51,PC-RCIT,PC-RCIT,4,20260622,15917106407939482665,12058939451514335058,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,51,PoissonDAG-ODS,ODS,7,20260622,15917106407939482665,12311101060626021962,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,52,LibraryDP,Proposed DP-BIC,1,20260622,6218247902169513176,2139186553387749169,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,52,LibraryGreedy,Greedy-BIC,2,20260622,6218247902169513176,4337294519102585577,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,52,OracleDP,Poisson-only DP,3,20260622,6218247902169513176,7300032486051195503,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,52,PC-RCIT,PC-RCIT,4,20260622,6218247902169513176,10118697300438625131,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,52,PoissonDAG-ODS,ODS,7,20260622,6218247902169513176,13616858304180049147,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,53,LibraryDP,Proposed DP-BIC,1,20260622,10943396165274763182,7102111059202457658,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,53,LibraryGreedy,Greedy-BIC,2,20260622,10943396165274763182,12303278994973551751,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,53,OracleDP,Poisson-only DP,3,20260622,10943396165274763182,3699697464325604805,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,53,PC-RCIT,PC-RCIT,4,20260622,10943396165274763182,8496951691576858275,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,53,PoissonDAG-ODS,ODS,7,20260622,10943396165274763182,14255290757076095658,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,54,LibraryDP,Proposed DP-BIC,1,20260622,8923664745413686438,1314950699390322147,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,54,LibraryGreedy,Greedy-BIC,2,20260622,8923664745413686438,3950706359765929683,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,54,OracleDP,Poisson-only DP,3,20260622,8923664745413686438,2152751524026867876,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,54,PC-RCIT,PC-RCIT,4,20260622,8923664745413686438,14574561666541413768,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,54,PoissonDAG-ODS,ODS,7,20260622,8923664745413686438,3527766322598760535,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,55,LibraryDP,Proposed DP-BIC,1,20260622,16788230507244163442,17171264381122534956,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,55,LibraryGreedy,Greedy-BIC,2,20260622,16788230507244163442,14473190285582986701,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,55,OracleDP,Poisson-only DP,3,20260622,16788230507244163442,2436793014624280393,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,55,PC-RCIT,PC-RCIT,4,20260622,16788230507244163442,11157908580534431722,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,55,PoissonDAG-ODS,ODS,7,20260622,16788230507244163442,13598136738222440216,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,56,LibraryDP,Proposed DP-BIC,1,20260622,10470013133274391343,10686978941220073892,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,56,LibraryGreedy,Greedy-BIC,2,20260622,10470013133274391343,1527662533759149937,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,56,OracleDP,Poisson-only DP,3,20260622,10470013133274391343,6779527386778136253,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,56,PC-RCIT,PC-RCIT,4,20260622,10470013133274391343,18186946130776435953,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,56,PoissonDAG-ODS,ODS,7,20260622,10470013133274391343,17833014803106321180,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,57,LibraryDP,Proposed DP-BIC,1,20260622,17201018810523520528,7210472332573178381,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,57,LibraryGreedy,Greedy-BIC,2,20260622,17201018810523520528,3257371172190962482,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,57,OracleDP,Poisson-only DP,3,20260622,17201018810523520528,15012245564531872751,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,57,PC-RCIT,PC-RCIT,4,20260622,17201018810523520528,7530491196176995522,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,57,PoissonDAG-ODS,ODS,7,20260622,17201018810523520528,2956104080176813746,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,58,LibraryDP,Proposed DP-BIC,1,20260622,9255126505462857932,12805469986019730572,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,58,LibraryGreedy,Greedy-BIC,2,20260622,9255126505462857932,6456162971105227599,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,58,OracleDP,Poisson-only DP,3,20260622,9255126505462857932,1971527860561128177,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,58,PC-RCIT,PC-RCIT,4,20260622,9255126505462857932,3350652293598069978,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,58,PoissonDAG-ODS,ODS,7,20260622,9255126505462857932,6905172679613373874,True
ptsem_final_corrected_core,extended,average_in_degree,1.0,8,3200,1.0,59,LibraryDP,Proposed DP-BIC,1,20260622,7347433914415032612,6390009207324764437,True
