regime,sweep,sweep_value,shared_cell_id,d,N,average_in_degree,replication,method_internal,method_display,master_seed,data_seed,method_seed
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,26,OracleDP,Oracle DP,20260622,9970446751667636839,849641111057646744
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,26,PoissonDAG-ODS,ODS,20260622,9970446751667636839,13175525023120063478
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,26,PC-RCIT,PC-RCIT,20260622,9970446751667636839,569971023209026710
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,26,PBSCM,PB-SCM,20260622,9970446751667636839,6890105309815650013
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,26,PBSCM_PGF,PB-SCM-PGF,20260622,9970446751667636839,16777077719108755281
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,LibraryDP,Proposed DP-BIC,20260622,6220292499971651140,15541836326167686952
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,LibraryGreedy,Greedy-BIC,20260622,6220292499971651140,6694281641505116723
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,OracleDP,Oracle DP,20260622,6220292499971651140,11376712504503017278
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,PoissonDAG-ODS,ODS,20260622,6220292499971651140,2687732408898900128
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,PC-RCIT,PC-RCIT,20260622,6220292499971651140,2601128306436160727
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,PBSCM,PB-SCM,20260622,6220292499971651140,549515334205629788
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,27,PBSCM_PGF,PB-SCM-PGF,20260622,6220292499971651140,8982123613518213770
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,LibraryDP,Proposed DP-BIC,20260622,8616636481765846131,3707392072352007471
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,LibraryGreedy,Greedy-BIC,20260622,8616636481765846131,4329822534434675663
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,OracleDP,Oracle DP,20260622,8616636481765846131,14112398734023567781
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,PoissonDAG-ODS,ODS,20260622,8616636481765846131,4267080678476346535
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,PC-RCIT,PC-RCIT,20260622,8616636481765846131,11131139473682557989
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,PBSCM,PB-SCM,20260622,8616636481765846131,7732912037628255375
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,28,PBSCM_PGF,PB-SCM-PGF,20260622,8616636481765846131,12262762342238291891
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,LibraryDP,Proposed DP-BIC,20260622,10229754083522674684,5737196157652062562
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,LibraryGreedy,Greedy-BIC,20260622,10229754083522674684,6264469479815401996
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,OracleDP,Oracle DP,20260622,10229754083522674684,3760745222448498757
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,PoissonDAG-ODS,ODS,20260622,10229754083522674684,6610624901514129279
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,PC-RCIT,PC-RCIT,20260622,10229754083522674684,3269142729887054528
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,PBSCM,PB-SCM,20260622,10229754083522674684,16065990638862279064
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,29,PBSCM_PGF,PB-SCM-PGF,20260622,10229754083522674684,17345353427919355971
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,LibraryDP,Proposed DP-BIC,20260622,15690892452589460164,7055518068561617095
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,LibraryGreedy,Greedy-BIC,20260622,15690892452589460164,1869111860985464869
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,OracleDP,Oracle DP,20260622,15690892452589460164,15533951900675838328
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,PoissonDAG-ODS,ODS,20260622,15690892452589460164,16225701320587180936
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,PC-RCIT,PC-RCIT,20260622,15690892452589460164,3948197132979896807
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,PBSCM,PB-SCM,20260622,15690892452589460164,13143952482297238806
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,30,PBSCM_PGF,PB-SCM-PGF,20260622,15690892452589460164,10082072540988669247
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,LibraryDP,Proposed DP-BIC,20260622,16745402517317541159,5423619090945331367
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,LibraryGreedy,Greedy-BIC,20260622,16745402517317541159,14347643918144908623
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,OracleDP,Oracle DP,20260622,16745402517317541159,13089833027242938118
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,PoissonDAG-ODS,ODS,20260622,16745402517317541159,9455977557229608730
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,PC-RCIT,PC-RCIT,20260622,16745402517317541159,15889131488388080314
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,PBSCM,PB-SCM,20260622,16745402517317541159,1285081784366613870
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,31,PBSCM_PGF,PB-SCM-PGF,20260622,16745402517317541159,7706213959490006957
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,LibraryDP,Proposed DP-BIC,20260622,9796508246236769089,7455578231535819449
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,LibraryGreedy,Greedy-BIC,20260622,9796508246236769089,9314488482222662125
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,OracleDP,Oracle DP,20260622,9796508246236769089,17592468826150279946
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,PoissonDAG-ODS,ODS,20260622,9796508246236769089,6228769729397371628
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,PC-RCIT,PC-RCIT,20260622,9796508246236769089,6325672871334978197
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,PBSCM,PB-SCM,20260622,9796508246236769089,16077199172920178963
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,32,PBSCM_PGF,PB-SCM-PGF,20260622,9796508246236769089,17050347787194589601
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,LibraryDP,Proposed DP-BIC,20260622,13858178664513737010,6528406703836009585
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,LibraryGreedy,Greedy-BIC,20260622,13858178664513737010,12566202788122618667
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,OracleDP,Oracle DP,20260622,13858178664513737010,7977853390033912
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,PoissonDAG-ODS,ODS,20260622,13858178664513737010,6878538254959571285
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,PC-RCIT,PC-RCIT,20260622,13858178664513737010,7939687496496580397
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,PBSCM,PB-SCM,20260622,13858178664513737010,11875313681746641339
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,33,PBSCM_PGF,PB-SCM-PGF,20260622,13858178664513737010,1815988302518052806
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,LibraryDP,Proposed DP-BIC,20260622,1710974096479670259,18273411286042548888
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,LibraryGreedy,Greedy-BIC,20260622,1710974096479670259,10250046851449059526
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,OracleDP,Oracle DP,20260622,1710974096479670259,2845924197678713768
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,PoissonDAG-ODS,ODS,20260622,1710974096479670259,129169827352932450
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,PC-RCIT,PC-RCIT,20260622,1710974096479670259,8753153060422279196
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,PBSCM,PB-SCM,20260622,1710974096479670259,8860946520593758920
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,34,PBSCM_PGF,PB-SCM-PGF,20260622,1710974096479670259,2412143030730649033
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,LibraryDP,Proposed DP-BIC,20260622,18318758989645519226,6884538626294803194
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,LibraryGreedy,Greedy-BIC,20260622,18318758989645519226,15968393229989679504
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,OracleDP,Oracle DP,20260622,18318758989645519226,18419830932686692351
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,PoissonDAG-ODS,ODS,20260622,18318758989645519226,3178633130292158214
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,PC-RCIT,PC-RCIT,20260622,18318758989645519226,11591718307520859978
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,PBSCM,PB-SCM,20260622,18318758989645519226,8032380227410075325
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,35,PBSCM_PGF,PB-SCM-PGF,20260622,18318758989645519226,7095026894534746791
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,LibraryDP,Proposed DP-BIC,20260622,16035783737209955608,7391238375504712982
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,LibraryGreedy,Greedy-BIC,20260622,16035783737209955608,1108839290987815229
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,OracleDP,Oracle DP,20260622,16035783737209955608,14522498499401251186
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,PoissonDAG-ODS,ODS,20260622,16035783737209955608,1988638581010706798
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,PC-RCIT,PC-RCIT,20260622,16035783737209955608,14222970806749531650
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,PBSCM,PB-SCM,20260622,16035783737209955608,15860918236188004545
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,36,PBSCM_PGF,PB-SCM-PGF,20260622,16035783737209955608,4876574675083296863
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,LibraryDP,Proposed DP-BIC,20260622,16047891386177039887,4877468070626156328
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,LibraryGreedy,Greedy-BIC,20260622,16047891386177039887,5666618600724910572
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,OracleDP,Oracle DP,20260622,16047891386177039887,4804441112232954403
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,PoissonDAG-ODS,ODS,20260622,16047891386177039887,8964850615679154707
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,PC-RCIT,PC-RCIT,20260622,16047891386177039887,1797193043184380989
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,PBSCM,PB-SCM,20260622,16047891386177039887,18317538133149163811
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,37,PBSCM_PGF,PB-SCM-PGF,20260622,16047891386177039887,11066617234582033849
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,LibraryDP,Proposed DP-BIC,20260622,1077921398276521200,9314365819051306715
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,LibraryGreedy,Greedy-BIC,20260622,1077921398276521200,30559594006296467
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,OracleDP,Oracle DP,20260622,1077921398276521200,11885660724004831126
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,PoissonDAG-ODS,ODS,20260622,1077921398276521200,13728405227741780427
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,PC-RCIT,PC-RCIT,20260622,1077921398276521200,18138245125872674493
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,PBSCM,PB-SCM,20260622,1077921398276521200,12763682530691734816
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,38,PBSCM_PGF,PB-SCM-PGF,20260622,1077921398276521200,8515632895197384965
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,LibraryDP,Proposed DP-BIC,20260622,11477818901717695906,1720831616247921153
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,LibraryGreedy,Greedy-BIC,20260622,11477818901717695906,15602185101588435358
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,OracleDP,Oracle DP,20260622,11477818901717695906,12576185250479544425
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,PoissonDAG-ODS,ODS,20260622,11477818901717695906,14314837014261216023
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,PC-RCIT,PC-RCIT,20260622,11477818901717695906,14225731459698735181
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,PBSCM,PB-SCM,20260622,11477818901717695906,17549566929444447694
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,39,PBSCM_PGF,PB-SCM-PGF,20260622,11477818901717695906,3772563148219802693
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,LibraryDP,Proposed DP-BIC,20260622,12068557524250294265,15649741391296823292
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,LibraryGreedy,Greedy-BIC,20260622,12068557524250294265,3040019123400969600
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,OracleDP,Oracle DP,20260622,12068557524250294265,2631945905084829996
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,PoissonDAG-ODS,ODS,20260622,12068557524250294265,12526857245685407218
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,PC-RCIT,PC-RCIT,20260622,12068557524250294265,2451315584298604081
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,PBSCM,PB-SCM,20260622,12068557524250294265,1676073097569167315
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,40,PBSCM_PGF,PB-SCM-PGF,20260622,12068557524250294265,2638857839073831245
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,LibraryDP,Proposed DP-BIC,20260622,3668654845249767136,14123572283813517630
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,LibraryGreedy,Greedy-BIC,20260622,3668654845249767136,10099782842450056872
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,OracleDP,Oracle DP,20260622,3668654845249767136,728905928253157632
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,PoissonDAG-ODS,ODS,20260622,3668654845249767136,8113586751763902464
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,PC-RCIT,PC-RCIT,20260622,3668654845249767136,15422753757946930655
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,PBSCM,PB-SCM,20260622,3668654845249767136,765812057197007229
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,41,PBSCM_PGF,PB-SCM-PGF,20260622,3668654845249767136,14934621870900831922
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,LibraryDP,Proposed DP-BIC,20260622,8914784366390677740,13275921446603667026
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,LibraryGreedy,Greedy-BIC,20260622,8914784366390677740,15574417015246469460
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,OracleDP,Oracle DP,20260622,8914784366390677740,10322573896852955909
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,PoissonDAG-ODS,ODS,20260622,8914784366390677740,15179400483835458294
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,PC-RCIT,PC-RCIT,20260622,8914784366390677740,5256581982548820311
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,PBSCM,PB-SCM,20260622,8914784366390677740,7542812362320799615
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,42,PBSCM_PGF,PB-SCM-PGF,20260622,8914784366390677740,5059188498320343670
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,LibraryDP,Proposed DP-BIC,20260622,9458371451447699695,4714515918034711740
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,LibraryGreedy,Greedy-BIC,20260622,9458371451447699695,15461340211995833087
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,OracleDP,Oracle DP,20260622,9458371451447699695,11672469171215442066
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,PoissonDAG-ODS,ODS,20260622,9458371451447699695,2973827844180945828
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,PC-RCIT,PC-RCIT,20260622,9458371451447699695,14235016510620661586
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,PBSCM,PB-SCM,20260622,9458371451447699695,7869201612905251160
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,43,PBSCM_PGF,PB-SCM-PGF,20260622,9458371451447699695,4774890378103703587
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,LibraryDP,Proposed DP-BIC,20260622,473677985696968661,670969658906513229
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,LibraryGreedy,Greedy-BIC,20260622,473677985696968661,2294394964057537293
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,OracleDP,Oracle DP,20260622,473677985696968661,15308013849298820263
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,PoissonDAG-ODS,ODS,20260622,473677985696968661,6728949699128151939
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,PC-RCIT,PC-RCIT,20260622,473677985696968661,17584690253402487015
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,PBSCM,PB-SCM,20260622,473677985696968661,4491702782721696482
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,44,PBSCM_PGF,PB-SCM-PGF,20260622,473677985696968661,18227081803885915234
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,LibraryDP,Proposed DP-BIC,20260622,15296541170029961482,7227336211710260117
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,LibraryGreedy,Greedy-BIC,20260622,15296541170029961482,2388354561038996232
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,OracleDP,Oracle DP,20260622,15296541170029961482,3483911157712153419
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,PoissonDAG-ODS,ODS,20260622,15296541170029961482,4315097600453113150
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,PC-RCIT,PC-RCIT,20260622,15296541170029961482,15471420441554276705
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,PBSCM,PB-SCM,20260622,15296541170029961482,12301000419336484425
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,45,PBSCM_PGF,PB-SCM-PGF,20260622,15296541170029961482,14157939405601839290
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,LibraryDP,Proposed DP-BIC,20260622,6262664586015684904,4634926560922279539
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,LibraryGreedy,Greedy-BIC,20260622,6262664586015684904,11297542386390452672
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,OracleDP,Oracle DP,20260622,6262664586015684904,5576067371942871612
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,PoissonDAG-ODS,ODS,20260622,6262664586015684904,14315652169685641213
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,PC-RCIT,PC-RCIT,20260622,6262664586015684904,5184583059108197485
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,PBSCM,PB-SCM,20260622,6262664586015684904,2141645835476412309
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,46,PBSCM_PGF,PB-SCM-PGF,20260622,6262664586015684904,5935822017278392688
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,47,LibraryDP,Proposed DP-BIC,20260622,6633013081213013142,703818107943183413
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,47,LibraryGreedy,Greedy-BIC,20260622,6633013081213013142,1525918160615977605
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,47,OracleDP,Oracle DP,20260622,6633013081213013142,317270790011627619
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,47,PoissonDAG-ODS,ODS,20260622,6633013081213013142,8490201490885341145
restricted,dimension,4.0,restricted_d4_N3200_k1p5,4,3200,1.5,47,PC-RCIT,PC-RCIT,20260622,6633013081213013142,6822288652230043698
